rowID,SCENARIO,CATEGORY,PRODUCT,FLOW,UNIT,YEAR,VALUE
2472,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2023,267.45
2473,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2030,197.64
2474,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2035,32.78
2475,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2040,-114.78
2476,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2050,-328.01
2477,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2023,267.45
2478,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2030,111.12
2479,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2035,-195.31
2480,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2040,-427.73
2481,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total energy supply,Mt CO2,2050,-649.77
2482,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2010,0.0
2483,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2022,1.15
2484,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2023,1.36
2485,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2030,20.22
2486,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2035,22.55
2487,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2040,27.45
2488,Stated Policies Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2050,45.45
2489,Announced Pledges Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2023,1.36
2490,Announced Pledges Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2030,97.47
2491,Announced Pledges Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2035,159.41
2492,Announced Pledges Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2040,223.95
2493,Announced Pledges Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2050,307.09
2494,Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2023,1.36
2495,Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2030,182.2
2496,Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2035,360.85
2497,Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2040,585.73
2498,Net Zero Emissions by 2050 Scenario,CO2 total removed,Total,Biofuels production and direct air capture,Mt CO2,2050,1068.53
2499,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2010,0.0
2500,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2022,1.15
2501,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2023,1.35
2502,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2030,1.35
2503,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2035,1.35
2504,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2040,1.35
2505,Stated Policies Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2050,1.35
2506,Announced Pledges Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2023,1.35
2507,Announced Pledges Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2030,78.61
2508,Announced Pledges Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2035,131.03
2509,Announced Pledges Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2040,187.61
2510,Announced Pledges Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2050,246.08
2511,Net Zero Emissions by 2050 Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2023,1.35
2512,Net Zero Emissions by 2050 Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2030,114.0
2513,Net Zero Emissions by 2050 Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2035,190.52
2514,Net Zero Emissions by 2050 Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2040,263.58
2515,Net Zero Emissions by 2050 Scenario,CO2 process stored,Modern bioenergy: liquid,Biofuels production,Mt CO2,2050,289.02
2516,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2010,0.0
2517,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2022,0.0
2518,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2023,0.01
2519,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2030,18.87
2520,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2035,21.2
2521,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2040,26.1
2522,Stated Policies Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2050,44.1
2523,Announced Pledges Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2023,0.01
2524,Announced Pledges Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2030,18.87
2525,Announced Pledges Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2035,28.38
2526,Announced Pledges Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2040,36.34
2527,Announced Pledges Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2050,61.02
2528,Net Zero Emissions by 2050 Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2023,0.01
2529,Net Zero Emissions by 2050 Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2030,68.2
2530,Net Zero Emissions by 2050 Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2035,170.33
2531,Net Zero Emissions by 2050 Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2040,322.15
2532,Net Zero Emissions by 2050 Scenario,CO2 DAC stored,Total,Direct air capture: offsite,Mt CO2,2050,779.52
2533,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2010,12513.2
2534,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2022,14942.7
2535,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2023,15262.24
2536,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,13310.75
2537,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2035,10967.99
2538,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2040,9469.2
2539,Stated Policies Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,7756.83
2540,Announced Pledges Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2023,15262.24
2541,Announced Pledges Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,11760.23
2542,Announced Pledges Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2035,7515.76
2543,Announced Pledges Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2040,4894.06
2544,Announced Pledges Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,2639.65
2545,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2023,15262.24
2546,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2030,8860.87
2547,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2035,3054.34
2548,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2040,383.96
2549,Net Zero Emissions by 2050 Scenario,CO2 combustion,Total,Power sector inputs,Mt CO2,2050,-299.0
2550,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2010,8951.71
2551,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2022,10944.01
2552,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2023,11269.26
2553,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2030,9607.4
2554,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2035,7460.0
2555,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2040,6133.64
2556,Stated Policies Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2050,4582.8
2557,Announced Pledges Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2023,11269.26
2558,Announced Pledges Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2030,8425.1
2559,Announced Pledges Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2035,4916.83
2560,Announced Pledges Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2040,2830.72
2561,Announced Pledges Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2050,1329.7
2562,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2023,11269.26
2563,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2030,5645.52
2564,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2035,1709.4
2565,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2040,34.84
2566,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Power sector inputs,Mt CO2,2050,19.78
2567,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2010,825.7
2568,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2022,676.5
2569,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2023,638.01
2570,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2030,332.84
2571,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2035,262.14
2572,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2040,199.28
2573,Stated Policies Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2050,116.97
2574,Announced Pledges Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2023,638.01
2575,Announced Pledges Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2030,266.82
2576,Announced Pledges Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2035,181.72
2577,Announced Pledges Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2040,122.39
2578,Announced Pledges Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2050,65.77
2579,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2023,638.01
2580,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2030,168.68
2581,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2035,65.92
2582,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2040,18.03
2583,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Power sector inputs,Mt CO2,2050,0.23
2584,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2010,2621.18
2585,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2022,3176.59
2586,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2023,3211.38
2587,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2030,3239.38
2588,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2035,3125.81
2589,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2040,3012.25
2590,Stated Policies Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2050,2929.12
2591,Announced Pledges Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2023,3211.38
2592,Announced Pledges Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2030,2964.56
2593,Announced Pledges Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2035,2436.61
2594,Announced Pledges Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2040,2052.65
2595,Announced Pledges Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2050,1460.59
2596,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2023,3211.38
2597,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2030,2991.74
2598,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2035,1441.92
2599,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2040,634.72
2600,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Power sector inputs,Mt CO2,2050,111.31
2601,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2010,114.61
2602,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2022,145.61
2603,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2023,143.58
2604,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2030,131.13
2605,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2035,120.04
2606,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2040,124.04
2607,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2050,127.94
2608,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2023,143.58
2609,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2030,103.74
2610,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2035,-19.4
2611,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2040,-111.71
2612,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2050,-216.41
2613,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2023,143.58
2614,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2030,54.92
2615,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2035,-162.9
2616,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2040,-303.63
2617,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Power sector inputs,Mt CO2,2050,-430.32
2618,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2010,1441.28
2619,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2022,1616.13
2620,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2023,1578.85
2621,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2030,1584.64
2622,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2035,1567.15
2623,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2040,1538.71
2624,Stated Policies Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2050,1490.29
2625,Announced Pledges Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2023,1578.85
2626,Announced Pledges Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2030,1255.68
2627,Announced Pledges Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2035,960.28
2628,Announced Pledges Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2040,688.37
2629,Announced Pledges Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2050,291.52
2630,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2023,1578.85
2631,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2030,770.46
2632,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2035,258.86
2633,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2040,73.56
2634,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Other energy sector,Mt CO2,2050,-72.3
2635,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2010,18590.4
2636,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2022,20409.75
2637,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2023,20603.87
2638,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2030,21106.1
2639,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2035,20600.88
2640,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2040,20043.42
2641,Stated Policies Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2050,19287.54
2642,Announced Pledges Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2023,20603.87
2643,Announced Pledges Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2030,19003.46
2644,Announced Pledges Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2035,16185.11
2645,Announced Pledges Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2040,13238.61
2646,Announced Pledges Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2050,8816.72
2647,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2023,20603.87
2648,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2030,15538.76
2649,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2035,10335.34
2650,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2040,6082.04
2651,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Total final consumption,Mt CO2,2050,1148.83
2652,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2010,4685.85
2653,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2022,4242.93
2654,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2023,4302.18
2655,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2030,4096.27
2656,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2035,3926.87
2657,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2040,3759.7
2658,Stated Policies Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2050,3399.64
2659,Announced Pledges Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2023,4302.18
2660,Announced Pledges Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2030,3583.85
2661,Announced Pledges Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2035,2860.97
2662,Announced Pledges Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2040,2224.01
2663,Announced Pledges Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2050,1256.42
2664,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2023,4302.18
2665,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2030,2909.39
2666,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2035,1852.66
2667,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2040,1034.69
2668,Net Zero Emissions by 2050 Scenario,CO2 combustion,Coal,Total final consumption,Mt CO2,2050,126.66
2669,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2010,9020.3
2670,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2022,9909.11
2671,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2023,10107.94
2672,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2030,10359.0
2673,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2035,9892.59
2674,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2040,9421.28
2675,Stated Policies Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2050,9007.89
2676,Announced Pledges Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2023,10107.94
2677,Announced Pledges Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2030,9389.7
2678,Announced Pledges Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2035,7970.55
2679,Announced Pledges Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2040,6451.62
2680,Announced Pledges Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2050,4376.04
2681,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2023,10107.94
2682,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2030,7601.15
2683,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2035,5004.86
2684,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2040,2993.75
2685,Net Zero Emissions by 2050 Scenario,CO2 combustion,Oil,Total final consumption,Mt CO2,2050,756.01
2686,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2010,2853.61
2687,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2022,3558.69
2688,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2023,3520.56
2689,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2030,3888.0
2690,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2035,3951.72
2691,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2040,3995.24
2692,Stated Policies Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2050,3991.48
2693,Announced Pledges Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2023,3520.56
2694,Announced Pledges Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2030,3439.45
2695,Announced Pledges Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2035,2991.58
2696,Announced Pledges Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2040,2551.05
2697,Announced Pledges Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2050,1877.42
2698,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2023,3520.56
2699,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2030,2770.01
2700,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2035,1814.05
2701,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2040,1052.72
2702,Net Zero Emissions by 2050 Scenario,CO2 combustion,Natural gas,Total final consumption,Mt CO2,2050,196.49
2703,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2010,70.63
2704,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2022,123.05
2705,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2023,123.88
2706,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2030,119.72
2707,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2035,116.11
2708,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2040,112.28
2709,Stated Policies Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2050,103.49
2710,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2023,123.88
2711,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2030,93.96
2712,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2035,52.2
2713,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2040,-3.09
2714,Announced Pledges Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2050,-111.67
2715,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2023,123.88
2716,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2030,56.17
2717,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2035,-32.48
2718,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2040,-124.2
2719,Net Zero Emissions by 2050 Scenario,CO2 combustion,Bioenergy and waste,Total final consumption,Mt CO2,2050,-219.56
2720,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2010,8312.78
2721,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2022,9182.57
2722,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2023,9207.0
2723,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2030,9491.46
2724,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2035,9532.41
2725,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2040,9467.86
2726,Stated Policies Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2050,9097.74
2727,Announced Pledges Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2023,9207.0
2728,Announced Pledges Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2030,8520.36
2729,Announced Pledges Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2035,7384.21
2730,Announced Pledges Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2040,6118.65
2731,Announced Pledges Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2050,3860.87
2732,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2023,9207.0
2733,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2030,7204.35
2734,Net Zero Emissions by 2050 Scenario,CO2 combustion and process,Total,Industry,Mt CO2,2035,5058.62
